x1,x2,y
-4.899279900788809,7.2546972003354515,1.0
-5.0700773950164395,4.076558298839586,0.0
-4.863655723119624,3.6944725605107673,0.0
-5.288649525765516,4.7836807339471665,0.0
-5.1997425982166625,4.5864688519119206,0.0
-4.309679450306106,5.129604538177988,0.0
-4.8518029621614485,4.29612386517301,0.0
-5.093683662604533,7.929469650484132,1.0
-5.083746167475195,3.0793567630328234,0.0
-5.6634045144565865,4.430402544718197,0.0
-4.355585849030539,7.170352069139807,1.0
-4.939095232135409,4.061136614400135,0.0
-4.69157556709194,8.143375486155078,1.0
-5.301733342395351,7.891230818139065,1.0
-4.566579256413624,7.651644028639724,1.0
-4.186739776032523,7.541140848178221,1.0
-5.571329026492079,4.660428594838273,0.0
-3.6473367337648606,6.38462358645543,1.0
-4.560008453614841,7.076539015678749,1.0
-5.4288788301171005,4.3392566397758685,0.0
-4.817394480539507,4.080279288182519,0.0
-4.886870949437351,7.007821050617087,1.0
-4.864443203068149,4.207573741423644,0.0
-5.225103919871718,3.9843081080423675,0.0
-5.197810483727057,8.345237495987995,1.0
-5.988487106266897,3.1267811305440025,0.0
-5.795148140214059,3.5715720516022427,0.0
-5.36005114111175,3.780129033838968,0.0
-5.429590954903536,4.048074611126289,0.0
-5.111031165893523,4.0718049982635245,0.0
-6.072998578759452,4.244360907321716,0.0
-5.020045163713053,4.287114027114868,0.0
-5.705155768522807,4.022319572430764,0.0
-4.148712335074171,7.941457846460195,1.0
-6.22997318998026,7.7916118452415475,1.0
-5.422258927676528,7.590102297222464,1.0
-4.130549240837947,8.473523089120349,1.0
-4.685498339160615,4.557816669848661,0.0
-4.393074971167562,8.39349656932935,1.0
-4.355143971457654,8.113686951939338,1.0
-4.759985234286169,4.636393373846055,0.0
-4.0752683305595125,7.6623573208836095,1.0
-4.479743091970947,7.478860889256592,1.0
-5.362398950400739,7.261942021583728,1.0
-5.902948063907818,4.188658405382738,0.0
-4.592344438208559,7.962270846197087,1.0
-4.004276922054654,7.008071252648263,1.0
-4.888311514617845,7.337122824973439,1.0
-3.8469071703551094,7.681382861245932,1.0
-5.9200822782643,4.325026906840229,0.0
-4.884581712617831,3.763944392224165,0.0
-5.47669063212719,4.240106879444766,0.0
-4.50258473386445,7.849710011875029,1.0
-4.646934429479209,8.439346341959538,1.0
-6.603672648181529,3.646275609983002,0.0
-5.777347963438561,4.098439722896481,0.0
-4.622963528926948,3.9014163617483906,0.0
-6.669161022891473,4.396802977303625,0.0
-5.09517419305925,7.383067646118211,1.0
-5.758253886714753,3.5288308755137443,0.0
-4.5429967431486755,7.527742605250282,1.0
-5.267809132342497,7.460034619971715,1.0
-5.845449517973067,3.60423083725176,0.0
-4.027290540632118,6.5667900485206765,1.0
-5.967121037873293,4.20260346442645,0.0
-4.129400409802512,7.976425675613622,1.0
-4.972865509956946,4.005239612949216,0.0
-5.398646127790371,3.6524493093096124,0.0
-5.7761202456919065,3.563503651369763,0.0
-4.116732862390563,7.935407666745548,1.0
-5.298096449307848,4.255727807754333,0.0
-5.397469347092943,4.388740271083477,0.0
-5.6896723662562945,8.288517503212622,1.0
-4.905849968871878,7.324654784864637,1.0
-4.706314487149603,4.519927848701809,0.0
-4.33902449716063,7.822816554238834,1.0
-4.665266055027211,7.58373244595824,1.0
-4.9062318795076045,4.4724139835590515,0.0
-4.395016300313231,8.453617782085207,1.0
-6.246151924790317,4.029319366408872,0.0
-4.868921065414007,8.170152374151089,1.0
-4.4663660004743315,3.922290460377053,0.0
-5.422214718124307,3.451479511399404,0.0
-5.604079985022395,7.723824748447019,1.0
-5.471795133254713,3.6091871170938616,0.0
-4.5904076435711,7.982462337330952,1.0
-4.77507171629064,8.024568936123016,1.0
-4.8282499264869205,7.258336839529758,1.0
-4.337338529063086,8.007567160022852,1.0
-5.605279033624331,4.415959996070892,0.0
-5.251879455944254,4.170577963486552,0.0
-4.93164113949038,6.9821676939151915,1.0
-5.3337652652158,8.070386078565791,1.0
-5.0292803103835375,7.695783053684352,1.0
-5.131215229289899,4.698968255627799,0.0
-3.683222561972085,7.353369993874927,1.0
-4.255638904417492,7.749033957161891,1.0
-4.432699235261916,7.982832730755096,1.0
-5.964414110624161,4.335121532583079,0.0
-3.8615050947171246,7.348732658141431,1.0
-4.666508101184368,7.476315592975106,1.0
-4.020557528130148,7.676837084871409,1.0
-4.6238596307545095,3.178464410820735,0.0
-5.1345835721031445,7.48688282714879,1.0
-4.155609414120438,7.269064792124355,1.0
-5.588027621962544,4.346690450665994,0.0
-4.658223436454897,7.952023205455045,1.0
-4.750893969489974,3.8685323116658275,0.0
-5.381453991890229,3.7704875513205907,0.0
-4.9034829404394165,7.190187698752443,1.0
-4.165141266443894,7.738614834772434,1.0
-6.011390292079336,4.5693468627679,0.0
-4.803823770618809,8.473232520378367,1.0
-4.285100855139161,8.20352772300772,1.0
-5.828185571772549,7.440310607248522,1.0
-4.218169251197221,8.088835028939357,1.0
-5.223948593945042,4.953396555591051,0.0
-4.518899784836865,7.377412353867598,1.0
-4.2219243209882436,7.046537648442527,1.0
-3.603766510174806,7.562603345693518,1.0
-5.209204104133657,3.087720510522105,0.0
-5.3152129654198506,3.8110624557741604,0.0
-4.546211149671302,8.626612311721972,1.0
-4.938859240720707,4.1255165463992025,0.0
-5.3260911467642895,4.6056818706941085,0.0
-4.436652566180986,3.402613755527829,0.0
-5.7755053536243475,5.083864883670698,0.0
-4.100564772312447,6.707057038486086,1.0
-4.023535941449509,8.154346665116245,1.0
-6.2595843009521035,4.384006885835828,0.0
-5.326138890390029,8.220672714669828,1.0
-3.906477976973072,8.366846039559755,1.0
-5.829655856847842,3.851916992554929,0.0
-5.108006920801394,3.6810205267655003,0.0
-5.82294001432258,4.8228792197644745,0.0
-5.675971286490386,7.310250446531449,1.0
-4.765240417475917,8.07776097505948,1.0
-5.037861463872394,7.886996383158952,1.0
-4.950471808941999,8.015095038637938,1.0
-5.441842190885918,3.5256605009099515,0.0
-5.49119376143126,7.755636776526151,1.0
-4.090713428597058,7.555859164379754,1.0
-5.827127918015863,4.539254246684716,0.0
-4.546341157675588,8.354644129736954,1.0
-4.275076046540513,8.350332429627818,1.0
-5.368761216406174,4.23063512467825,0.0
-4.1902093965562575,7.798071238674855,1.0
-4.502861273369522,7.688061131021541,1.0
-6.086276732782574,4.511255703524012,0.0
-3.2783312622899574,8.666356385501626,1.0
-3.7819822919214414,7.970599992562527,1.0
-5.58853807591774,3.9663059588795084,0.0
-6.279586186003562,4.645397398754167,0.0
-5.220091035671007,4.68488250315286,0.0
-4.847687205270198,7.8399508873109305,1.0
-5.526923815959871,4.370420272050094,0.0
-6.197411303251527,4.9861193578867,0.0
-5.853673764867734,4.510290113741896,0.0
-4.892995954190789,7.44571132542085,1.0
-6.236055025718347,4.356645641359946,0.0
-5.665925737863848,4.538248852094951,0.0
-4.520977166127221,8.385927356828946,1.0
-4.031478374248856,8.002574120651094,1.0
-5.144773414684778,7.618614325598073,1.0
-5.346648127643446,4.009286796051943,0.0
-5.040265762882681,5.077108771075976,0.0
-4.502609210424376,7.935729195536385,1.0
-6.090286919916178,4.760136937449773,0.0
-5.223168483085646,4.055016905303751,0.0
-5.325866158052333,7.9570871190686105,1.0
-4.924759751363606,7.1804364181638975,1.0
-5.042887875936092,4.3970238858327875,0.0
-5.225158224580796,4.04923626625162,0.0
-4.079709092061525,8.5604983067041,1.0
-4.356027662699179,7.81883101929728,1.0
-5.301701940072846,4.454009219803592,0.0
-5.445561087452481,3.8455713143262353,0.0
-5.259094503630914,4.038194747449869,0.0
-4.704982428958056,4.896788398437443,0.0
-4.870242403683397,7.413802352072099,1.0
-5.66966321561243,3.582176796535295,0.0
-5.031228254863224,7.038349570192348,1.0
-5.001329691184702,4.37948061453383,0.0
-5.54401342730488,4.864218588665632,0.0
-4.786067765903581,3.9818465462099097,0.0
-5.026141258046411,4.504043952002014,0.0
-4.518920194918576,4.080275979680855,0.0
-6.229363816155991,4.407007412349269,0.0
-4.70249676388878,7.507482357303772,1.0
-4.709004345317253,3.572305186099695,0.0
-4.739890110042464,7.950484839915536,1.0
-4.448277958039064,8.250740119849107,1.0
-4.927181810151211,3.332101821970612,0.0
-4.853272297070074,6.586156293678466,1.0
-3.890113416141584,6.739515781106816,1.0
-4.6459468776056285,4.381574350014937,0.0
-6.269611857221217,4.088540518639569,0.0
-4.62975613949879,7.09222363599006,1.0
-5.751315015075482,4.608153169574543,0.0
-5.328285507923357,3.7831024216853186,0.0
-5.2002273094629015,3.7447026606711344,0.0
-4.832231313166405,4.40717873647198,0.0
-4.3197598194104865,7.910021174268114,1.0
-5.496875256079972,4.1909528064378225,0.0
-4.2127968206823585,6.974537329376864,1.0
-6.152126787489945,3.8394157991016735,0.0
-5.190865444894183,5.009115532943583,0.0
-5.726798382581861,3.7156114901183033,0.0
-4.7541879563111165,7.649100047929921,1.0
-4.958080991791254,4.380847648114097,0.0
-5.591655298175428,3.7326520299485986,0.0
-5.8624571718314265,4.093609679101592,0.0
-6.778697113865242,4.05671511379328,0.0
-6.06230580134864,4.963840946848422,0.0
-6.305212691295266,4.427565287893998,0.0
-4.1221854403383595,7.725241358323994,1.0
-4.860382033556836,7.47745766925773,1.0
-3.959335506874911,7.275075477504171,1.0
-4.529035666063242,7.596261382519353,1.0
-4.550928437001835,7.8183501175652745,1.0
-5.028338608435647,7.209323088940762,1.0
-6.619921574997477,3.238502638317737,0.0
-5.374887198989449,4.36727299471594,0.0
-6.156189050033881,3.419285896446309,0.0
-5.889834096996594,4.257936737922116,0.0
-5.7261495690876885,4.455691689289093,0.0
-5.900101512067381,5.0683774517491065,0.0
-5.7885234565362085,2.8161474906060127,0.0
-5.462620877342253,4.1192585911807225,0.0
-5.828505251267663,4.6830787241381655,0.0
-3.886495155829145,7.656819891475773,1.0
-5.625786184764865,4.566387245702651,0.0
-3.978894011806601,7.839563709032471,1.0
-3.780986810289496,7.302548335257106,1.0
-6.428384401163648,4.177855108860234,0.0
-5.488909934352095,4.2667444598085265,0.0
-4.0510328376175835,6.770232517413913,1.0
-5.742817693165107,3.4989647366424075,0.0
-5.641160776052855,3.6727481330579876,0.0
-5.644355147849934,4.362754408662941,0.0
-5.824637101446471,3.455456820008031,0.0
-4.752507666769164,7.771413008739537,1.0
-4.475174375876427,7.411798997147084,1.0
-4.375624186044107,6.966317149454399,1.0
-4.837532302539751,8.247158125358865,1.0
-4.234113091886887,8.063416769382302,1.0
-6.080599124116856,4.848819180608408,0.0
-4.752215305794561,7.680700069554492,1.0
-5.66703673112239,3.8774683858474446,0.0
-4.393809414424795,6.843287909553415,1.0
-3.8494152599103546,7.3130598056387885,1.0
-5.028178833363657,4.382918782958894,0.0
-4.388718148286378,7.029865735220461,1.0
-5.54315000962579,4.187562722020773,0.0
-4.402703432696476,7.2782732579442015,1.0
-3.5280338242158065,7.2106765210417,1.0
-3.8846397326551303,8.265203726031762,1.0
-3.915067489871442,7.538622724799528,1.0
-5.628436069534102,3.590520826746349,0.0
-4.7299791647674,4.062673761420399,0.0
-5.461575026219108,4.57795850124541,0.0
-3.8316092208917927,7.65999991694924,1.0
-5.625277744648372,3.621763284488222,0.0
-4.238863015498573,7.543791996335728,1.0
-5.397129528866196,4.121921736121698,0.0
-4.2106946385944894,7.819456028202577,1.0
-4.675522932212231,7.678395064940346,1.0
-6.085369839723897,4.89954608216731,0.0
-5.549505790142443,3.895955893521271,0.0
-4.188677042348381,7.513187526297859,1.0
-4.98026138286036,7.622107736736795,1.0
-5.456563794483307,3.999065067116339,0.0
-5.727718030622054,4.150419998407499,0.0
-5.838342259668318,3.647392922314154,0.0
-4.909876596327296,4.439229716062105,0.0
-5.377828501998366,3.8445327587203533,0.0
-4.225669109706878,8.087218836297597,1.0
-4.313251502099986,7.160239580992032,1.0
-6.537839563597682,4.097218704994222,0.0
-6.109694938354927,3.50286703335111,0.0
-5.856216900754248,4.488371149043096,0.0
-4.334733413810513,3.850032986703293,0.0
-4.435359140634181,8.299229487336763,1.0
-4.378745425865886,7.566786307519013,1.0
-5.714695125292871,7.574544951076295,1.0
-4.600389615919325,7.125852952790483,1.0
-5.068133260476245,4.023200058949582,0.0
-4.336462678469755,8.814251886478157,1.0
-3.7753576121437487,7.748363377549323,1.0
-6.023161382609242,4.588332198534295,0.0
-4.92688666247199,4.182701334580239,0.0
-4.429998750717531,8.034186838351518,1.0
-3.3766390381715725,7.840467675406663,1.0
-4.711322960519993,3.361510766533914,0.0
-4.333439635067564,8.219381925378379,1.0
-4.395121840319761,8.517348311534318,1.0
-5.592934696255108,3.3828981821499418,0.0
-5.245113428961813,4.107436943288452,0.0
-6.047271170236084,4.191834877246023,0.0
-4.007181669060454,7.717707503473718,1.0
-5.208398488721188,4.399797478982975,0.0
-5.64691726301745,3.9596586409071817,0.0
-4.760937039485952,3.845881835091901,0.0
-4.453322718642556,8.014803596320169,1.0
-5.789760859273272,3.9653810955879405,0.0
-4.465323081261297,7.621002172193443,1.0
-6.188795532752371,3.519816660439273,0.0
-5.259293441852269,4.398066780851334,0.0
-4.457534328472018,7.274298114084127,1.0
-4.493602303056592,3.4956162869515657,0.0
-5.058339091665941,4.5596699579670394,0.0
-5.544082237210389,4.35906286731901,0.0
-5.073568584547163,7.691358615026733,1.0
-5.444643827281304,7.151513143944054,1.0
-5.826834615912451,3.6801000950476688,0.0
-4.450230860035498,8.390848015952177,1.0
-5.5275808863008296,4.938638945790235,0.0
-4.265806879082585,7.506993547634411,1.0
-4.661757113645101,7.673130269264333,1.0
-5.1858264647086925,7.051556049055438,1.0
-4.246597009185697,7.841342795740337,1.0
-3.9891531375945872,8.20707348864777,1.0
-4.61545049324816,4.921761812534762,0.0
-4.442439558759078,7.5614416527446915,1.0
-4.0084485377331776,7.48770288184765,1.0
-4.581307386434304,4.366840482391267,0.0
-5.582128330494472,4.561085865922216,0.0
-5.722484799343413,4.831242908014909,0.0
-5.943071417046119,4.102074557591274,0.0
-5.769680966767567,4.930939414519788,0.0
-5.389440593388484,4.6456856799247195,0.0
-6.275458267840229,4.042852366760447,0.0
-4.522388782448381,3.751696904521026,0.0
-5.005514061719953,9.080608925658762,1.0
-5.598508136806041,3.827917005143376,0.0
-4.866982023133981,4.54857845445887,0.0
-4.6652598842786075,7.806117879503732,1.0
-5.186012989519186,7.522952467511819,1.0
-3.9644371583468296,7.6521476742990036,1.0
-5.975037023024401,4.601680966877114,0.0
-4.03294410860074,7.381623851658737,1.0
-4.674925530418121,8.038443988032407,1.0
-5.433331797393458,3.9883132132030195,0.0
-4.086980553782329,7.867294498739617,1.0
-5.251678525186467,8.484776834426205,1.0
-3.896965900188403,6.334034625917896,1.0
-5.869941816957464,4.521136173584117,0.0
-5.943982882024814,4.301895177728584,0.0
-4.329786334723962,6.955376062775697,1.0
-5.609826400345558,8.420812252504193,1.0
-3.9913658887127985,7.288980206997792,1.0
-5.362241032787524,3.2344402762285602,0.0
-4.200189087891752,7.300410881814891,1.0
-5.5736558195023855,7.815527284749427,1.0
-5.09779349595355,3.968604996742681,0.0
-4.168867205751748,7.664712468431844,1.0
-5.505330222144048,3.6864345871655946,0.0
-4.550798139205756,6.973802385992341,1.0
-4.438713539969202,7.290409711389973,1.0
-4.373345625789346,8.070632941614651,1.0
-5.951463059246774,4.734742730479939,0.0
-5.491929593883196,8.184923122779747,1.0
-4.955019502853376,9.096760208419738,1.0
-5.593987805732601,4.078059942280735,0.0
-4.029587618074119,7.051569415009007,1.0
-4.467929743608148,7.57709408266796,1.0
-5.173300948281795,3.7101496147968978,0.0
-5.974335447879479,3.2753820884295615,0.0
-4.3881037104887035,7.8724026404038785,1.0
-5.848097874719072,3.4713090492819543,0.0
-4.46335892755164,7.718799959147053,1.0
-5.662889860461502,4.865173770934917,0.0
-4.763579096071538,8.014757384125822,1.0
-5.385658397493765,6.119996821748316,1.0
-5.100018230632651,3.8480362345389105,0.0
-5.438458140395816,7.831165246607488,1.0
-5.223616021673733,4.068941117369338,0.0
-4.443344759403546,7.814345748935716,1.0
-5.700335279712607,3.966173415632953,0.0
-4.602355726931008,7.734056263289806,1.0
-3.7357061351014704,7.416049337335491,1.0
-4.36594419376526,8.618494010926744,1.0
-4.698922660613653,7.607469562882035,1.0
-5.44975842746199,8.04270937693656,1.0
-4.959841702712405,5.631679510215315,0.0
-4.2060396543133285,8.214753023463896,1.0
-5.62664283756959,4.124116571359426,0.0
-5.5298380189614,8.302875725098373,1.0
-5.306332236374906,3.7799539005896183,0.0
-4.592077641959324,7.9610224874193225,1.0
-4.596049082110704,8.443963756543509,1.0
-4.363696642163608,7.797086767041847,1.0
-4.600445973635394,8.396155073038065,1.0
-5.06345511927759,3.2926956589268204,0.0
-4.638470145472657,7.7708770905740465,1.0
-4.82891954819905,3.841694006226098,0.0
-4.8014744040932715,8.167896526537339,1.0
-5.316366594499001,3.9662200046645943,0.0
-4.435907911408836,7.678834433165962,1.0
-5.419156376615076,3.447291291730185,0.0
-4.251598380233471,7.654621764778896,1.0
-5.7864536456596545,3.904729641296522,0.0
-4.378168283387039,7.742736398033219,1.0
-4.216940779342795,7.500563787848988,1.0
-5.09303677063089,3.746059481730572,0.0
-5.5405162153646454,3.936641247637986,0.0
-5.227582925892921,3.9820755601421474,0.0
-5.312635061092016,3.9762230521261066,0.0
-4.840626681330831,7.669172630552264,1.0
-5.061646255212741,3.8366209597358227,0.0
-4.910551535647703,8.30979344485488,1.0
-4.182896189294056,7.403639830986206,1.0
-4.179300583709728,7.694677619084707,1.0
-5.380851734951018,4.924304106626973,0.0
-4.6317466545934485,7.803197339592674,1.0
-4.816884211893599,7.5000101726806445,1.0
-5.3948697434420625,3.6286071748842352,0.0
-4.452605311111908,7.373322511991378,1.0
-3.6169544777623095,7.994508447428282,1.0
-4.4782111478568805,4.687815739617152,0.0
-5.27505743027966,4.156879447853162,0.0
-5.304793227619471,5.133097771354954,0.0
-4.732214846773079,7.18101130452866,1.0
-5.0942006162394895,3.168840602461924,0.0
-5.712001176414727,3.9441828862859887,0.0
-5.8119078241102935,4.474364432318238,0.0
-4.071731644093961,7.512084569921096,1.0
-5.503207100214677,3.5112085658764998,0.0
-4.950085377225962,3.81793408990396,0.0
-5.4250483982879985,4.141794880962619,0.0
-5.017270720798137,7.938492677545881,1.0
-4.164844973815757,7.639391767364154,1.0
-5.337995553437915,4.5872749587403625,0.0
-4.66656394019284,7.727338653225414,1.0
-5.388031684704553,3.9441216449135754,0.0
-4.576620905852749,7.258596953035279,1.0
-5.253268935529026,3.70323921004273,0.0
-5.738274331578469,4.707362949070988,0.0
-4.357416003883957,7.432939002100146,1.0
-5.3518421283807855,3.6818978980105834,0.0
-4.28113776905649,8.433553079073016,1.0
-5.868616098511206,3.40850577060786,0.0
-4.937427452669665,4.29904745313427,0.0
-4.504327609634779,7.723802489159257,1.0
-4.536111752824586,7.566260547240282,1.0
-4.45807374244143,8.320459857332418,1.0
-3.973869638466188,7.659153237099994,1.0
-5.798717831384697,4.67390874651808,0.0
-6.078649771322855,3.607311951435563,0.0
-3.9066389074664882,8.263678347054045,1.0
-4.5803505534377535,3.8950434596130865,0.0
-5.43194031893813,4.890021704966608,0.0
-5.398001790244212,4.4991232833959245,0.0
-4.734537294377449,7.565004467039943,1.0
-4.742960363941033,7.811686466201856,1.0
-5.7331193735474475,4.056913714205669,0.0
-5.014376051770549,7.218542832017105,1.0
-4.016123242266985,7.557156157418651,1.0
-4.576963491931669,7.694758855493684,1.0
-5.682702594478426,3.7567967112994656,0.0
-5.2936550008164405,3.999332067482675,0.0
-4.947591951968384,7.656781104864913,1.0
-5.339907291587426,4.342740127403897,0.0
-5.07073935622309,7.564540413284765,1.0
-4.837681628624668,8.191108688315962,1.0
-4.668475642878123,8.912965541296588,1.0
-4.824370514501188,4.4064021147056724,0.0
-5.836647504341202,4.249511338605333,0.0
-5.600942685392475,3.9214308738972483,0.0
-5.1283368594927055,3.847847055625203,0.0
-4.314375468849956,7.4176558974656075,1.0
-5.70917924477012,4.260009456481544,0.0
-4.64157976288751,3.7871412159214923,0.0
-5.187049998642811,4.437868860686748,0.0
-5.630950611958943,4.324043609879701,0.0
-4.233877668848336,8.291040891389683,1.0
-5.894898625982219,4.1783812251063335,0.0
-4.870451368122741,7.768690901150715,1.0
-4.58565870042812,8.645699784664906,1.0
-5.020187753818374,7.332517906575518,1.0
-5.692537319652029,3.5801751908859254,0.0
-4.501899177023121,6.854152853081799,1.0
-5.285997363227258,4.502944089556918,0.0
-4.135906747653631,7.385305629191373,1.0
-4.8913607575692275,7.730101386401223,1.0
-4.701049326764401,8.181532508956526,1.0
-5.446144423424357,4.340779097133817,0.0
-5.537014682118385,5.043217690927893,0.0
-4.165327584061685,7.403269903963014,1.0
-5.731614194650657,3.430224280974065,0.0
-4.770053856964095,7.570403330891151,1.0
-5.226077040628692,4.3514600537896175,0.0
-5.768570053492696,4.2344565054538625,0.0
-4.004581120782903,7.8037496919255585,1.0
-3.7217476289063094,7.643779355246326,1.0
-5.133153337861857,7.978745367340057,1.0
-5.551543186501788,3.765445388678705,0.0
-5.1447919043837596,3.498586992663991,0.0
-4.842089836225915,7.689494989760736,1.0
-4.456307282264322,8.017133863682512,1.0
-4.343507058316593,4.4417835695204175,0.0
-5.958684531644699,3.6868889803145075,0.0
-5.008235607772289,7.4839675265495185,1.0
-4.924182988192981,4.086568486105116,0.0
-3.7130694256995542,7.411136242055619,1.0
-6.117097349375209,4.386588495753386,0.0
-5.449495472370589,3.7872161754494145,0.0
-6.149340830050754,4.165545833317797,0.0
-4.393758053715178,8.622856685646118,1.0
-5.146711804515749,7.524191874225027,1.0
-3.944053177101612,7.448798801366702,1.0
-5.054540492122151,3.785056179758862,0.0
-5.8734758778368565,4.7273834612816765,0.0
-4.930410885740768,7.504837112355353,1.0
-4.594229823353805,7.461700271012369,1.0
-4.108449781099503,7.0461953018265175,1.0
-3.974140907155934,7.8327671758193365,1.0
-5.218430354020717,9.402756697393817,1.0
-4.319718712676021,7.178379954385673,1.0
-4.397167431068957,8.005968938741162,1.0
-6.174421842030904,4.331667219408106,0.0
-3.9092509114093295,6.662483878017335,1.0
-4.533177799328621,8.034703706603302,1.0
-5.661123693009782,4.8761795484165456,0.0
-5.280273374480215,7.794986434886609,1.0
-5.658067119647009,3.722489742145371,0.0
-4.932286294237044,7.5531814324682625,1.0
-4.282184560284924,7.810877454329706,1.0
-5.242991833464617,4.201382745464806,0.0
-4.3111534778867355,8.256804286167094,1.0
-4.675632869133351,7.815665576252924,1.0
-5.013772784917608,3.8920913521791247,0.0
-4.282278891125064,8.064218929853144,1.0
-5.5443591744770195,3.987414593910511,0.0
-4.977903857264265,3.4229888511897246,0.0
-4.760718881080603,4.000485054837563,0.0
-4.897256941804722,7.933138469224556,1.0
-5.599571113431904,8.219483296486192,1.0
-4.02717741317657,8.457949541589674,1.0
-5.771595814896893,3.6322730103648713,0.0
-5.68265961988021,3.4037966415149263,0.0
-5.422079330805638,3.3708113852412365,0.0
-3.49979421083657,8.564056662759029,1.0
-5.341255952302686,4.393569243988399,0.0
-6.5641565464440905,4.537526262506966,0.0
-4.888210721654392,4.180089122727992,0.0
-3.7082780976571836,7.744787371199621,1.0
-6.463288848933214,3.7718190089235932,0.0
-5.475504502606621,7.874385334104344,1.0
-4.519465410120277,4.401854793428789,0.0
-5.383821337713355,4.507831421765407,0.0
-5.456908515550978,3.5699388575388102,0.0
-4.1116818884107404,4.577574720963751,0.0
-4.406399802287072,7.562522398117778,1.0
-4.990270032399965,3.6544125207066496,0.0
-5.6513086760046685,8.068255670661483,1.0
-5.198476698907905,4.278033275435463,0.0
-5.12316440189944,7.075581527586245,1.0
-4.764920697213994,8.77553834015007,1.0
-4.616289411395445,4.138103175452418,0.0
-5.982086731759294,4.428140366548353,0.0
-3.781156024662063,7.501583434579091,1.0
-4.7827548419248584,2.8221140722747915,0.0
-4.386503210153188,7.629220986967635,1.0
-5.24115942760948,4.219941353759782,0.0
-5.355549200522682,4.277877711223127,0.0
-4.998264256618519,3.888335702998769,0.0
-3.838029331380898,7.594508850348764,1.0
-5.611202009584314,3.2098388712692487,0.0
-5.005251924573864,7.055937335254194,1.0
-5.462324226760153,4.152383514915209,0.0
-4.730283690394548,7.5607938858641655,1.0
-5.652709794211688,4.669960307737902,0.0
-4.135742002126005,7.802069866811221,1.0
-4.052612581305095,7.83402253646971,1.0
-4.351773868680361,7.570032683971827,1.0
-4.335723357764858,7.027102977288375,1.0
-4.959186483714788,7.996853867655792,1.0
